0.06892101,0.053282037,-0.021685442
0.064188264,0.06339731,-0.0013862939
0.056420404,0.071353555,0.017728407
0.0476247,0.07694912,0.036132935
0.035831604,0.07402497,0.05453974
0.02230088,0.06396484,0.06893031
0.011768155,0.051649943,0.08051849
0.0,0.035598572,0.086629614
-0.011417721,0.014984429,0.0910638
0.05880385,0.07308999,-0.014998684
0.050251078,0.08288304,0.0040186094
0.038403828,0.0894509,0.024902508
0.025812944,0.08888239,0.043468393
0.012210158,0.080339916,0.060005527
0.0,0.06743196,0.07208511
-0.011768155,0.051649943,0.08051849
-0.022724668,0.028843705,0.08471896
0.04023945,0.09310849,-0.008820053
0.028389528,0.099136844,0.008435368
0.014072112,0.09961855,0.028193424
0.0,0.09308671,0.046113677
-0.012210158,0.080339916,0.060005527
-0.02230088,0.06396484,0.06893031
-0.0331098,0.043644994,0.07595246
0.013814136,0.10545506,-0.0060522165
0.0,0.10582282,0.009952925
-0.014072112,0.09961855,0.028193424
-0.025812944,0.08888239,0.043468393
-0.035831604,0.07402497,0.05453974
-0.044529695,0.055376027,0.06224672
0.0,0.104574025,-0.020304197
-0.013814136,0.10545506,-0.0060522165
-0.028389528,0.099136844,0.008435368
-0.038403828,0.0894509,0.024902508
-0.0476247,0.07694912,0.036132935
-0.050532416,0.06351234,0.047300205
-0.04023945,0.09310849,-0.008820053
-0.050251078,0.08288304,0.0040186094
-0.056420404,0.071353555,0.017728407
-0.06107692,0.060513455,0.03262919
-0.059538875,0.048893295,0.04808779
-0.052856468,0.03763901,0.062629126
-0.045945194,0.025463304,0.074330464
-0.03501828,0.010605386,0.08388831
-0.01974489,-0.0060383575,0.09195136
-0.05880385,0.07308999,-0.014998684
-0.064188264,0.06339731,-0.0013862939
-0.06905188,0.052974068,0.012942406
-0.07029116,0.041907772,0.0288934
-0.06796484,0.03130546,0.04719973
-0.06052217,0.019225672,0.06175601
-0.05260364,0.0059475815,0.07412683
-0.03686172,-0.011341893,0.085004754
-0.06892101,0.053282037,-0.021685442
-0.07242436,0.043275163,-0.006051227
-0.07586653,0.03262988,0.010336325
-0.07547432,0.02278862,0.027896049
-0.07291506,0.013301454,0.045574464
-0.06635403,0.00059435226,0.061770666
-0.053492893,-0.015962278,0.073981516
-0.074650206,0.030224754,-0.02493973
-0.07692318,0.020424474,-0.007991583
-0.07888938,0.011952776,0.009635159
-0.0798496,0.0039704987,0.027575906
-0.07531039,-0.0056267465,0.04553061
-0.06746888,-0.01925626,0.058707926
-0.07615658,0.017228791,-0.0413941
-0.07666669,0.010423042,-0.024457043
-0.07857626,0.00071472744,-0.009601502
-0.07908459,-0.00744544,0.008334593
-0.07978289,-0.014878209,0.027396532
-0.074882545,-0.022881275,0.04259924
-0.07450648,0.0072359717,-0.05900213
-0.07689279,-0.018227628,-0.009178505
-0.07714295,-0.027042335,0.010892466
-0.07386747,-0.034578945,0.029295607
-0.068001464,-0.03756259,0.048447136
-0.055958208,-0.038072996,0.064553946
-0.04083103,-0.035122618,0.0787393
-0.022139424,-0.029282937,0.08834714
0.0,-0.019188154,0.09363394
-0.0705626,-0.004869056,-0.07275262
-0.0730487,-0.034618646,-0.021614762
-0.07446064,-0.03663166,-0.0050913934
-0.070800975,-0.046638634,0.015023332
-0.06422816,-0.051063314,0.034379575
-0.05474802,-0.054068238,0.054464705
-0.039974153,-0.05185308,0.069735914
-0.022720214,-0.04829152,0.081889056
0.0,-0.03704258,0.08936974
-0.06757095,-0.018454816,-0.08606417
-0.066725746,-0.028197087,-0.06679157
-0.06715458,-0.039773688,-0.04967009
-0.06962613,-0.04406067,-0.03513202
-0.06920106,-0.049664054,-0.018690815
-0.06608467,-0.056783017,0.0010130914
-0.059083905,-0.06462878,0.020124525
-0.050567657,-0.06681375,0.03881841
-0.03714365,-0.066100806,0.055804074
-0.02127096,-0.06228523,0.07042867
0.0,-0.07078395,0.0688429
-0.06305727,-0.037861746,-0.081235595
-0.061806004,-0.045759384,-0.06430795
-0.060358435,-0.05554382,-0.046318095
-0.06250806,-0.059524223,-0.032263808
-0.059239022,-0.06679366,-0.013890063
-0.05184338,-0.074976884,0.0046157334
-0.042477574,-0.08031507,0.02360402
-0.03210106,-0.08070807,0.041777402
-0.017143657,-0.07561559,0.056362495
-0.055790313,-0.057452105,-0.0767052
-0.05332916,-0.06386812,-0.06104772
-0.050316513,-0.07252632,-0.042775646
-0.052197076,-0.07390638,-0.028458921
-0.040945366,-0.085255496,-0.010345036
-0.031016694,-0.09044261,0.0081053255
-0.01925438,-0.09141136,0.025949456
-0.010821092,-0.08653053,0.04096418
0.0,-0.08009956,0.05287072
-0.046586763,-0.07146977,-0.07453706
-0.041618023,-0.07732846,-0.057848174
-0.035858527,-0.0850682,-0.040017113
-0.029966777,-0.09358405,-0.019396732
-0.021793444,-0.09611361,-0.0063112807
-0.010065777,-0.09618687,0.009450538
0.0,-0.09139068,0.025210574
0.010821092,-0.08653053,0.04096418
0.017143657,-0.07561559,0.056362495
0.02127096,-0.06228523,0.07042867
0.022720214,-0.04829152,0.081889056
0.022139424,-0.029282937,0.08834714
0.01974489,-0.0060383575,0.09195136
-0.03421436,-0.08486813,-0.06757777
-0.026879296,-0.088563435,-0.05497818
-0.020115813,-0.094653465,-0.034151398
-0.009095945,-0.095304646,-0.021882737
0.0,-0.09488799,-0.008773626
0.010065777,-0.09618687,0.009450538
0.01925438,-0.09141136,0.025949456
0.03210106,-0.08070807,0.041777402
0.03714365,-0.066100806,0.055804074
0.039974153,-0.05185308,0.069735914
0.04083103,-0.035122618,0.0787393
0.03686172,-0.011341893,0.085004754
-0.018663393,-0.09127436,-0.06730406
-0.010504216,-0.094376594,-0.053983204
0.0,-0.09387766,-0.0380334
0.009095945,-0.095304646,-0.021882737
0.021793444,-0.09611361,-0.0063112807
0.031016694,-0.09044261,0.0081053255
0.042477574,-0.08031507,0.02360402
0.050567657,-0.06681375,0.03881841
0.05474802,-0.054068238,0.054464705
0.055958208,-0.038072996,0.064553946
0.053492893,-0.015962278,0.073981516
0.010504216,-0.094376594,-0.053983204
0.020115813,-0.094653465,-0.034151398
0.029966777,-0.09358405,-0.019396732
0.040945366,-0.085255496,-0.010345036
0.05184338,-0.074976884,0.0046157334
0.059083905,-0.06462878,0.020124525
0.06422816,-0.051063314,0.034379575
0.068001464,-0.03756259,0.048447136
0.06746888,-0.01925626,0.058707926
0.018663393,-0.09127436,-0.06730406
0.026879296,-0.088563435,-0.05497818
0.035858527,-0.0850682,-0.040017113
0.052197076,-0.07390638,-0.028458921
0.059239022,-0.06679366,-0.013890063
0.06608467,-0.056783017,0.0010130914
0.070800975,-0.046638634,0.015023332
0.07386747,-0.034578945,0.029295607
0.074882545,-0.022881275,0.04259924
0.03421436,-0.08486813,-0.06757777
0.041618023,-0.07732846,-0.057848174
0.050316513,-0.07252632,-0.042775646
0.06250806,-0.059524223,-0.032263808
0.06920106,-0.049664054,-0.018690815
0.07446064,-0.03663166,-0.0050913934
0.07714295,-0.027042335,0.010892466
0.07978289,-0.014878209,0.027396532
0.07531039,-0.0056267465,0.04553061
0.06635403,0.00059435226,0.061770666
0.05260364,0.0059475815,0.07412683
0.03501828,0.010605386,0.08388831
0.011417721,0.014984429,0.0910638
0.046586763,-0.07146977,-0.07453706
0.05332916,-0.06386812,-0.06104772
0.060358435,-0.05554382,-0.046318095
0.06962613,-0.04406067,-0.03513202
0.0730487,-0.034618646,-0.021614762
0.07689279,-0.018227628,-0.009178505
0.07908459,-0.00744544,0.008334593
0.0798496,0.0039704987,0.027575906
0.07291506,0.013301454,0.045574464
0.06052217,0.019225672,0.06175601
0.045945194,0.025463304,0.074330464
0.022724668,0.028843705,0.08471896
0.055790313,-0.057452105,-0.0767052
0.061806004,-0.045759384,-0.06430795
0.06715458,-0.039773688,-0.04967009
0.07857626,0.00071472744,-0.009601502
0.07888938,0.011952776,0.009635159
0.07547432,0.02278862,0.027896049
0.06796484,0.03130546,0.04719973
0.052856468,0.03763901,0.062629126
0.0331098,0.043644994,0.07595246
0.06305727,-0.037861746,-0.081235595
0.066725746,-0.028197087,-0.06679157
0.07666669,0.010423042,-0.024457043
0.07692318,0.020424474,-0.007991583
0.07586653,0.03262988,0.010336325
0.07029116,0.041907772,0.0288934
0.059538875,0.048893295,0.04808779
0.044529695,0.055376027,0.06224672
0.06757095,-0.018454816,-0.08606417
0.0705626,-0.004869056,-0.07275262
0.07450648,0.0072359717,-0.05900213
0.07615658,0.017228791,-0.0413941
0.074650206,0.030224754,-0.02493973
0.07242436,0.043275163,-0.006051227
0.06905188,0.052974068,0.012942406
0.06107692,0.060513455,0.03262919
0.050532416,0.06351234,0.047300205
0.075496994,0.03215105,-0.0436056
0.07170498,0.047528382,-0.04724071
0.074799195,0.025010312,-0.06206467
0.073059395,0.013437568,-0.07770364
0.0679192,-0.001401242,-0.09056972
0.06673683,0.059304554,-0.057738293
0.07151808,0.041067623,-0.06819787
0.07240545,0.031642724,-0.08357639
0.070190884,0.016501492,-0.09673697
0.058281958,0.07153946,-0.0648141
0.06592262,0.055837736,-0.075801596
0.06683374,0.045776904,-0.08939735
0.065141566,0.033038124,-0.10292342
0.04644204,0.081443585,-0.0671428
0.05754902,0.063559756,-0.08563127
0.059827536,0.05316414,-0.09714779
-0.04644204,0.081443585,-0.0671428
-0.05754902,0.063559756,-0.08563127
-0.059827536,0.05316414,-0.09714779
-0.058281958,0.07153946,-0.0648141
-0.06592262,0.055837736,-0.075801596
-0.06683374,0.045776904,-0.08939735
-0.065141566,0.033038124,-0.10292342
-0.06673683,0.059304554,-0.057738293
-0.07151808,0.041067623,-0.06819787
-0.07240545,0.031642724,-0.08357639
-0.070190884,0.016501492,-0.09673697
-0.07170498,0.047528382,-0.04724071
-0.075496994,0.03215105,-0.0436056
-0.074799195,0.025010312,-0.06206467
-0.073059395,0.013437568,-0.07770364